@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE
2706	superkingdom	2706	Eukaryota	100.0
4753	phylum	2706|4753	Eukaryota|Ascomycota	87.06660643695082
4970	phylum	2706|4970	Eukaryota|Basidiomycota	10.366879600376548
	phylum	2706|	Eukaryota|Unclassified	2.566513962672634
4891	class	2706|4753|4891	Eukaryota|Ascomycota|Saccharomycetes	58.27585962219963
4967	class	2706|4753|4967	Eukaryota|Ascomycota|Eurotiomycetes	21.209323244040856
55193	class	2706|4970|55193	Eukaryota|Basidiomycota|Malasseziomycetes	5.1364265264195215
5044	class	2706|4753|5044	Eukaryota|Ascomycota|Sordariomycetes	5.014062031599895
4972	class	2706|4970|4972	Eukaryota|Basidiomycota|Tremellomycetes	2.6639289993647575
148959	class	2706|4970|148959	Eukaryota|Basidiomycota|Wallemiomycetes	2.566524074592269
	class	2706||	Eukaryota|Unclassified|Unclassified	2.566513962672634
4754	class	2706|4753|4754	Eukaryota|Ascomycota|Pneumocystidomycetes	2.566389105756902
5014	class	2706|4753|5014	Eukaryota|Ascomycota|Dothideomycetes	0.0009724333535297714
4892	order	2706|4753|4891|4892	Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales	58.27585962219963
5583	order	2706|4753|4967|5583	Eukaryota|Ascomycota|Eurotiomycetes|Chaetothyriales	10.266069067181228
4968	order	2706|4753|4967|4968	Eukaryota|Ascomycota|Eurotiomycetes|Onygenales	6.049481113627034
55194	order	2706|4970|55193|55194	Eukaryota|Basidiomycota|Malasseziomycetes|Malasseziales	5.1364265264195215
5042	order	2706|4753|4967|5042	Eukaryota|Ascomycota|Eurotiomycetes|Eurotiales	4.893773063232595
4973	order	2706|4970|4972|4973	Eukaryota|Basidiomycota|Tremellomycetes|Tremellales	2.6639289993647575
148960	order	2706|4970|148959|148960	Eukaryota|Basidiomycota|Wallemiomycetes|Wallemiales	2.566524074592269
	order	2706|||	Eukaryota|Unclassified|Unclassified|Unclassified	2.566513962672634
	order	2706|4753|4754|	Eukaryota|Ascomycota|Pneumocystidomycetes|Unclassified	2.566389105756902
5455	order	2706|4753|5044|5455	Eukaryota|Ascomycota|Sordariomycetes|Glomerellales	2.563906832862405
5139	order	2706|4753|5044|5139	Eukaryota|Ascomycota|Sordariomycetes|Sordariales	2.4501551987374897
5015	order	2706|4753|5014|5015	Eukaryota|Ascomycota|Dothideomycetes|Pleosporales	0.0009724333535297714
4920	family	2706|4753|4891|4892|4920	Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales|Debaryomycetaceae	22.76263983333982
4893	family	2706|4753|4891|4892|4893	Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales|Saccharomycetaceae	20.39713045235568
5584	family	2706|4753|4967|5583|5584	Eukaryota|Ascomycota|Eurotiomycetes|Chaetothyriales|Herpotrichiellaceae	10.266069067181228
76773	family	2706|4970|55193|55194|76773	Eukaryota|Basidiomycota|Malasseziomycetes|Malasseziales|Malasseziaceae	5.1364265264195215
4903	family	2706|4753|4891|4892|4903	Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales|Phaffomycetaceae	5.133051423204
	family	2706|4753|4967|4968|	Eukaryota|Ascomycota|Eurotiomycetes|Onygenales|Unclassified	5.128082092603892
5052	family	2706|4753|4967|5042|5052	Eukaryota|Ascomycota|Eurotiomycetes|Eurotiales|Aspergillaceae	4.893773063232595
