@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE
2706	superkingdom	2706	Eukaryota	99.99999999999997
4753	phylum	2706|4753	Eukaryota|Ascomycota	77.82661496409744
4970	phylum	2706|4970	Eukaryota|Basidiomycota	22.173385035902538
4891	class	2706|4753|4891	Eukaryota|Ascomycota|Saccharomycetes	60.42208666389302
4967	class	2706|4753|4967	Eukaryota|Ascomycota|Eurotiomycetes	12.517985320959289
4972	class	2706|4970|4972	Eukaryota|Basidiomycota|Tremellomycetes	8.92683077958869
55193	class	2706|4970|55193	Eukaryota|Basidiomycota|Malasseziomycetes	6.929500139868209
148959	class	2706|4970|148959	Eukaryota|Basidiomycota|Wallemiomycetes	5.612851832427192
5014	class	2706|4753|5014	Eukaryota|Ascomycota|Dothideomycetes	2.222969660162604
5044	class	2706|4753|5044	Eukaryota|Ascomycota|Sordariomycetes	1.5354438622135693
40219	class	2706|4753|40219	Eukaryota|Ascomycota|Xylonomycetes	1.1225415672502106
5218	class	2706|4970|5218	Eukaryota|Basidiomycota|Agaricomycetes	0.704202284018445
5100	class	2706|4753|5100	Eukaryota|Ascomycota|Leotiomycetes	0.005587889618750937
4892	order	2706|4753|4891|4892	Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales	60.42208666389302
4973	order	2706|4970|4972|4973	Eukaryota|Basidiomycota|Tremellomycetes|Tremellales	7.813554316980525
55194	order	2706|4970|55193|55194	Eukaryota|Basidiomycota|Malasseziomycetes|Malasseziales	6.929500139868209
148960	order	2706|4970|148959|148960	Eukaryota|Basidiomycota|Wallemiomycetes|Wallemiales	5.612851832427192
5042	order	2706|4753|4967|5042	Eukaryota|Ascomycota|Eurotiomycetes|Eurotiales	5.166940442087533
4968	order	2706|4753|4967|4968	Eukaryota|Ascomycota|Eurotiomycetes|Onygenales	4.715547689760566
5583	order	2706|4753|4967|5583	Eukaryota|Ascomycota|Eurotiomycetes|Chaetothyriales	2.6354971891111894
