@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE
2706	superkingdom	2706	Eukaryota	100.0
4753	phylum	2706|4753	Eukaryota|Ascomycota	74.55528917398817
	phylum	2706|	Eukaryota|Unclassified	12.918591220888274
4970	phylum	2706|4970	Eukaryota|Basidiomycota	12.526119605123528
4891	class	2706|4753|4891	Eukaryota|Ascomycota|Saccharomycetes	60.33514382249444
	class	2706||	Eukaryota|Unclassified|Unclassified	12.918591220888274
4967	class	2706|4753|4967	Eukaryota|Ascomycota|Eurotiomycetes	8.219252712326348
55193	class	2706|4970|55193	Eukaryota|Basidiomycota|Malasseziomycetes	7.816445148394449
4754	class	2706|4753|4754	Eukaryota|Ascomycota|Pneumocystidomycetes	4.211055157929546
148959	class	2706|4970|148959	Eukaryota|Basidiomycota|Wallemiomycetes	3.287027833399999
5044	class	2706|4753|5044	Eukaryota|Ascomycota|Sordariomycetes	1.7889704839170042
4972	class	2706|4970|4972	Eukaryota|Basidiomycota|Tremellomycetes	1.4226466233290802
5014	class	2706|4753|5014	Eukaryota|Ascomycota|Dothideomycetes	0.0008669973208568505
4892	order	2706|4753|4891|4892	Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales	60.33514382249444
	order	2706|||	Eukaryota|Unclassified|Unclassified|Unclassified	12.918591220888274
55194	order	2706|4970|55193|55194	Eukaryota|Basidiomycota|Malasseziomycetes|Malasseziales	7.816445148394449
	order	2706|4753|4754|	Eukaryota|Ascomycota|Pneumocystidomycetes|Unclassified	4.211055157929546
5583	order	2706|4753|4967|5583	Eukaryota|Ascomycota|Eurotiomycetes|Chaetothyriales	3.8622385804929444
148960	order	2706|4970|148959|148960	Eukaryota|Basidiomycota|Wallemiomycetes|Wallemiales	3.287027833399999
4968	order	2706|4753|4967|4968	Eukaryota|Ascomycota|Eurotiomycetes|Onygenales	2.443461678552264
5042	order	2706|4753|4967|5042	Eukaryota|Ascomycota|Eurotiomycetes|Eurotiales	1.9135524532811399
4973	order	2706|4970|4972|4973	Eukaryota|Basidiomycota|Tremellomycetes|Tremellales	1.4226466233290802
5455	order	2706|4753|5044|5455	Eukaryota|Ascomycota|Sordariomycetes|Glomerellales	0.9816535724852082
5139	order	2706|4753|5044|5139	Eukaryota|Ascomycota|Sordariomycetes|Sordariales	0.8073169114317958
5015	order	2706|4753|5014|5015	Eukaryota|Ascomycota|Dothideomycetes|Pleosporales	0.0008669973208568505
4893	family	2706|4753|4891|4892|4893	Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales|Saccharomycetaceae	22.343337475146967
4920	family	2706|4753|4891|4892|4920	Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales|Debaryomycetaceae	21.07173251584007
6033	family	2706||||6033	Eukaryota|Unclassified|Unclassified|Unclassified|Unikaryonidae	12.918591220888274
76773	family	2706|4970|55193|55194|76773	Eukaryota|Basidiomycota|Malasseziomycetes|Malasseziales|Malasseziaceae	7.816445148394449
4909	family	2706|4753|4891|4892|4909	Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales|Pichiaceae	6.291355955270847
4903	family	2706|4753|4891|4892|4903	Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales|Phaffomycetaceae	5.781678277520395
38082	family	2706|4753|4754||38082	Eukaryota|Ascomycota|Pneumocystidomycetes|Unclassified|Pneumocystidaceae	4.211055157929546
5584	family	2706|4753|4967|5583|5584	Eukaryota|Ascomycota|Eurotiomycetes|Chaetothyriales|Herpotrichiellaceae	3.8622385804929444
	family	2706|4970|148959|148960|	Eukaryota|Basidiomycota|Wallemiomycetes|Wallemiales|Unclassified	3.287027833399999
	family	2706|4753|4891|4892|	Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales|Unclassified	2.8374262869647007
	family	2706|4753|4967|4968|	Eukaryota|Ascomycota|Eurotiomycetes|Onygenales|Unclassified	2.2690949470593855
