,MockCommunity,GeneratedReads,NumSpecies,NumGenera,NumFamily,TDSpecies,TDGenera,TDFamily,FDSpecies,FDGenera,FDFamily,RecallSpecies,PrecisionSpecies,RecallGenera,PrecisionGenera,RecallFamily,PrecisionFamily
0,median_3_EC,12163378.0,50.0,36.0,20.0,41.0,36.0,17.0,102.0,14.0,10.0,82.0,28.671328671328673,100.0,72.0,85.0,62.96296296296296
1,small_1_EC,2329085.0,10.0,9.0,6.0,9.0,9.0,6.0,43.0,7.0,2.0,90.0,17.307692307692307,100.0,56.25,100.0,75.0
2,median_1_EC,14026914.0,50.0,33.0,22.0,41.0,31.0,19.0,185.0,31.0,12.0,82.0,18.141592920353983,93.93939393939394,50.0,86.36363636363636,61.29032258064516
3,small_2_EC,2386135.0,10.0,9.0,6.0,9.0,9.0,4.0,14.0,4.0,2.0,90.0,39.130434782608695,100.0,69.23076923076923,66.66666666666666,66.66666666666666
4,large_1_EC,28167862.0,100.0,67.0,44.0,77.0,64.0,39.0,236.0,52.0,19.0,77.0,24.600638977635782,95.52238805970148,55.172413793103445,88.63636363636364,67.24137931034483
5,large_2_EC,28604376.0,100.0,59.0,33.0,79.0,58.0,31.0,227.0,37.0,14.0,79.0,25.816993464052292,98.30508474576271,61.05263157894737,93.93939393939394,68.88888888888889
6,complete_1_EC,48355529.0,165.0,89.0,50.0,130.0,85.0,44.0,288.0,48.0,18.0,78.78787878787878,31.100478468899524,95.50561797752809,63.90977443609023,88.0,70.96774193548387
7,small_3_EC,2764682.0,10.0,9.0,7.0,8.0,9.0,7.0,27.0,7.0,2.0,80.0,22.857142857142858,100.0,56.25,100.0,77.77777777777779
8,median_2_EC,14050238.0,50.0,37.0,25.0,41.0,35.0,24.0,135.0,22.0,8.0,82.0,23.295454545454543,94.5945945945946,61.40350877192983,96.0,75.0
